gid,lbl,val,geometry,result
다사470494,,0.0,"POLYGON ((947000 1949400, 947000 1949500, 947100 1949500, 947100 1949400, 947000 1949400))",0.0
다사483485,,0.0,"POLYGON ((948300 1948500, 948300 1948600, 948400 1948600, 948400 1948500, 948300 1948500))",0.0
다사497486,,0.0,"POLYGON ((949700 1948600, 949700 1948700, 949800 1948700, 949800 1948600, 949700 1948600))",0.0
다사457479,,0.0,"POLYGON ((945700 1947900, 945700 1948000, 945800 1948000, 945800 1947900, 945700 1947900))",0.0
다사467494,,0.0,"POLYGON ((946700 1949400, 946700 1949500, 946800 1949500, 946800 1949400, 946700 1949400))",0.0
다사503474,,0.0,"POLYGON ((950300 1947400, 950300 1947500, 950400 1947500, 950400 1947400, 950300 1947400))",0.0
다사504488,,0.0,"POLYGON ((950400 1948800, 950400 1948900, 950500 1948900, 950500 1948800, 950400 1948800))",0.0
다사463446,,0.0,"POLYGON ((946300 1944600, 946300 1944700, 946400 1944700, 946400 1944600, 946300 1944600))",105.5
다사465501,,0.0,"POLYGON ((946500 1950100, 946500 1950200, 946600 1950200, 946600 1950100, 946500 1950100))",0.0
다사499476,,0.0,"POLYGON ((949900 1947600, 949900 1947700, 950000 1947700, 950000 1947600, 949900 1947600))",140.375
다사483476,,0.0,"POLYGON ((948300 1947600, 948300 1947700, 948400 1947700, 948400 1947600, 948300 1947600))",0.0
다사508470,,0.0,"POLYGON ((950800 1947000, 950800 1947100, 950900 1947100, 950900 1947000, 950800 1947000))",0.0
다사468489,,0.0,"POLYGON ((946800 1948900, 946800 1949000, 946900 1949000, 946900 1948900, 946800 1948900))",135.875
다사459479,,0.0,"POLYGON ((945900 1947900, 945900 1948000, 946000 1948000, 946000 1947900, 945900 1947900))",0.0
다사468491,,0.0,"POLYGON ((946800 1949100, 946800 1949200, 946900 1949200, 946900 1949100, 946800 1949100))",0.0
다사489467,,0.0,"POLYGON ((948900 1946700, 948900 1946800, 949000 1946800, 949000 1946700, 948900 1946700))",52.5
다사488474,,0.0,"POLYGON ((948800 1947400, 948800 1947500, 948900 1947500, 948900 1947400, 948800 1947400))",0.0
다사478483,,0.0,"POLYGON ((947800 1948300, 947800 1948400, 947900 1948400, 947900 1948300, 947800 1948300))",0.0
다사462479,,0.0,"POLYGON ((946200 1947900, 946200 1948000, 946300 1948000, 946300 1947900, 946200 1947900))",73.25
다사484468,,0.0,"POLYGON ((948400 1946800, 948400 1946900, 948500 1946900, 948500 1946800, 948400 1946800))",0.0
다사462498,,0.0,"POLYGON ((946200 1949800, 946200 1949900, 946300 1949900, 946300 1949800, 946200 1949800))",0.0
다사478485,,0.0,"POLYGON ((947800 1948500, 947800 1948600, 947900 1948600, 947900 1948500, 947800 1948500))",0.0
다사459482,,0.0,"POLYGON ((945900 1948200, 945900 1948300, 946000 1948300, 946000 1948200, 945900 1948200))",0.0
다사495485,,0.0,"POLYGON ((949500 1948500, 949500 1948600, 949600 1948600, 949600 1948500, 949500 1948500))",0.0
다사468481,,0.0,"POLYGON ((946800 1948100, 946800 1948200, 946900 1948200, 946900 1948100, 946800 1948100))",308.25
다사452502,,0.0,"POLYGON ((945200 1950200, 945200 1950300, 945300 1950300, 945300 1950200, 945200 1950200))",0.0
다사501464,,0.0,"POLYGON ((950100 1946400, 950100 1946500, 950200 1946500, 950200 1946400, 950100 1946400))",0.0
다사482486,,0.0,"POLYGON ((948200 1948600, 948200 1948700, 948300 1948700, 948300 1948600, 948200 1948600))",0.0
다사462500,,0.0,"POLYGON ((946200 1950000, 946200 1950100, 946300 1950100, 946300 1950000, 946200 1950000))",0.0
다사485443,,0.0,"POLYGON ((948500 1944300, 948500 1944400, 948600 1944400, 948600 1944300, 948500 1944300))",154.20000000000002
다사463468,,0.0,"POLYGON ((946300 1946800, 946300 1946900, 946400 1946900, 946400 1946800, 946300 1946800))",223.625
다사466468,,0.0,"POLYGON ((946600 1946800, 946600 1946900, 946700 1946900, 946700 1946800, 946600 1946800))",224.25
다사502473,,0.0,"POLYGON ((950200 1947300, 950200 1947400, 950300 1947400, 950300 1947300, 950200 1947300))",0.0
다사490475,,0.0,"POLYGON ((949000 1947500, 949000 1947600, 949100 1947600, 949100 1947500, 949000 1947500))",0.0
다사501473,,0.0,"POLYGON ((950100 1947300, 950100 1947400, 950200 1947400, 950200 1947300, 950100 1947300))",32.875
다사465454,,0.0,"POLYGON ((946500 1945400, 946500 1945500, 946600 1945500, 946600 1945400, 946500 1945400))",485.5
다사474489,,0.0,"POLYGON ((947400 1948900, 947400 1949000, 947500 1949000, 947500 1948900, 947400 1948900))",0.0
다사458506,,0.0,"POLYGON ((945800 1950600, 945800 1950700, 945900 1950700, 945900 1950600, 945800 1950600))",0.0
다사512477,,0.0,"POLYGON ((951200 1947700, 951200 1947800, 951300 1947800, 951300 1947700, 951200 1947700))",0.0
다사493478,,0.0,"POLYGON ((949300 1947800, 949300 1947900, 949400 1947900, 949400 1947800, 949300 1947800))",0.0
다사464441,,0.0,"POLYGON ((946400 1944100, 946400 1944200, 946500 1944200, 946500 1944100, 946400 1944100))",196.60000000000002
다사508466,,0.0,"POLYGON ((950800 1946600, 950800 1946700, 950900 1946700, 950900 1946600, 950800 1946600))",0.0
다사497483,,0.0,"POLYGON ((949700 1948300, 949700 1948400, 949800 1948400, 949800 1948300, 949700 1948300))",0.0
다사500482,,0.0,"POLYGON ((950000 1948200, 950000 1948300, 950100 1948300, 950100 1948200, 950000 1948200))",0.0
다사470490,,0.0,"POLYGON ((947000 1949000, 947000 1949100, 947100 1949100, 947100 1949000, 947000 1949000))",0.0
다사466433,,0.0,"POLYGON ((946600 1943300, 946600 1943400, 946700 1943400, 946700 1943300, 946600 1943300))",132.5
다사480486,,0.0,"POLYGON ((948000 1948600, 948000 1948700, 948100 1948700, 948100 1948600, 948000 1948600))",0.0
다사463480,,0.0,"POLYGON ((946300 1948000, 946300 1948100, 946400 1948100, 946400 1948000, 946300 1948000))",164.625
다사479476,,0.0,"POLYGON ((947900 1947600, 947900 1947700, 948000 1947700, 948000 1947600, 947900 1947600))",31.375
다사450505,,0.0,"POLYGON ((945000 1950500, 945000 1950600, 945100 1950600, 945100 1950500, 945000 1950500))",0.0
다사458493,,0.0,"POLYGON ((945800 1949300, 945800 1949400, 945900 1949400, 945900 1949300, 945800 1949300))",24.75
다사457494,,0.0,"POLYGON ((945700 1949400, 945700 1949500, 945800 1949500, 945800 1949400, 945700 1949400))",0.0
다사479475,,0.0,"POLYGON ((947900 1947500, 947900 1947600, 948000 1947600, 948000 1947500, 947900 1947500))",46.5
다사454477,,0.0,"POLYGON ((945400 1947700, 945400 1947800, 945500 1947800, 945500 1947700, 945400 1947700))",20.5
다사477486,,0.0,"POLYGON ((947700 1948600, 947700 1948700, 947800 1948700, 947800 1948600, 947700 1948600))",0.0
다사456498,,0.0,"POLYGON ((945600 1949800, 945600 1949900, 945700 1949900, 945700 1949800, 945600 1949800))",0.0
다사486474,,0.0,"POLYGON ((948600 1947400, 948600 1947500, 948700 1947500, 948700 1947400, 948600 1947400))",113.125
다사477492,,0.0,"POLYGON ((947700 1949200, 947700 1949300, 947800 1949300, 947800 1949200, 947700 1949200))",0.0
다사496490,,0.0,"POLYGON ((949600 1949000, 949600 1949100, 949700 1949100, 949700 1949000, 949600 1949000))",0.0
다사492475,,0.0,"POLYGON ((949200 1947500, 949200 1947600, 949300 1947600, 949300 1947500, 949200 1947500))",0.0
다사485488,,0.0,"POLYGON ((948500 1948800, 948500 1948900, 948600 1948900, 948600 1948800, 948500 1948800))",0.0
다사487481,,0.0,"POLYGON ((948700 1948100, 948700 1948200, 948800 1948200, 948800 1948100, 948700 1948100))",51.25
다사492487,,0.0,"POLYGON ((949200 1948700, 949200 1948800, 949300 1948800, 949300 1948700, 949200 1948700))",0.0
다사497489,,0.0,"POLYGON ((949700 1948900, 949700 1949000, 949800 1949000, 949800 1948900, 949700 1948900))",0.0
다사483451,,0.0,"POLYGON ((948300 1945100, 948300 1945200, 948400 1945200, 948400 1945100, 948300 1945100))",234.25
다사494476,,0.0,"POLYGON ((949400 1947600, 949400 1947700, 949500 1947700, 949500 1947600, 949400 1947600))",23.75
다사464478,,0.0,"POLYGON ((946400 1947800, 946400 1947900, 946500 1947900, 946500 1947800, 946400 1947800))",278.25
다사501488,,0.0,"POLYGON ((950100 1948800, 950100 1948900, 950200 1948900, 950200 1948800, 950100 1948800))",0.0
다사457503,,0.0,"POLYGON ((945700 1950300, 945700 1950400, 945800 1950400, 945800 1950300, 945700 1950300))",0.0
다사465495,,0.0,"POLYGON ((946500 1949500, 946500 1949600, 946600 1949600, 946600 1949500, 946500 1949500))",0.0
다사463502,,0.0,"POLYGON ((946300 1950200, 946300 1950300, 946400 1950300, 946400 1950200, 946300 1950200))",0.0
다사463479,,0.0,"POLYGON ((946300 1947900, 946300 1948000, 946400 1948000, 946400 1947900, 946300 1947900))",93.5
다사496477,,0.0,"POLYGON ((949600 1947700, 949600 1947800, 949700 1947800, 949700 1947700, 949600 1947700))",161.5
다사498477,,0.0,"POLYGON ((949800 1947700, 949800 1947800, 949900 1947800, 949900 1947700, 949800 1947700))",75.25
다사453502,,0.0,"POLYGON ((945300 1950200, 945300 1950300, 945400 1950300, 945400 1950200, 945300 1950200))",0.0
다사459492,,0.0,"POLYGON ((945900 1949200, 945900 1949300, 946000 1949300, 946000 1949200, 945900 1949200))",67.25
다사490466,,0.0,"POLYGON ((949000 1946600, 949000 1946700, 949100 1946700, 949100 1946600, 949000 1946600))",41.375
다사510468,,0.0,"POLYGON ((951000 1946800, 951000 1946900, 951100 1946900, 951100 1946800, 951000 1946800))",0.0
다사460459,,0.0,"POLYGON ((946000 1945900, 946000 1946000, 946100 1946000, 946100 1945900, 946000 1945900))",0.0
다사451472,,0.0,"POLYGON ((945100 1947200, 945100 1947300, 945200 1947300, 945200 1947200, 945100 1947200))",0.0
다사460485,,0.0,"POLYGON ((946000 1948500, 946000 1948600, 946100 1948600, 946100 1948500, 946000 1948500))",0.0
다사500491,,0.0,"POLYGON ((950000 1949100, 950000 1949200, 950100 1949200, 950100 1949100, 950000 1949100))",0.0
다사459490,,0.0,"POLYGON ((945900 1949000, 945900 1949100, 946000 1949100, 946000 1949000, 945900 1949000))",6.375
다사476482,,0.0,"POLYGON ((947600 1948200, 947600 1948300, 947700 1948300, 947700 1948200, 947600 1948200))",154.125
다사483454,,0.0,"POLYGON ((948300 1945400, 948300 1945500, 948400 1945500, 948400 1945400, 948300 1945400))",335.5
다사469460,,0.0,"POLYGON ((946900 1946000, 946900 1946100, 947000 1946100, 947000 1946000, 946900 1946000))",209.0
다사454502,,0.0,"POLYGON ((945400 1950200, 945400 1950300, 945500 1950300, 945500 1950200, 945400 1950200))",0.0
다사496479,,0.0,"POLYGON ((949600 1947900, 949600 1948000, 949700 1948000, 949700 1947900, 949600 1947900))",0.0
다사472465,,0.0,"POLYGON ((947200 1946500, 947200 1946600, 947300 1946600, 947300 1946500, 947200 1946500))",103.75
다사499480,,0.0,"POLYGON ((949900 1948000, 949900 1948100, 950000 1948100, 950000 1948000, 949900 1948000))",0.0
다사493488,,0.0,"POLYGON ((949300 1948800, 949300 1948900, 949400 1948900, 949400 1948800, 949300 1948800))",0.0
다사508477,,0.0,"POLYGON ((950800 1947700, 950800 1947800, 950900 1947800, 950900 1947700, 950800 1947700))",0.0
다사499491,,0.0,"POLYGON ((949900 1949100, 949900 1949200, 950000 1949200, 950000 1949100, 949900 1949100))",0.0
다사482482,,0.0,"POLYGON ((948200 1948200, 948200 1948300, 948300 1948300, 948300 1948200, 948200 1948200))",0.0
다사451467,,0.0,"POLYGON ((945100 1946700, 945100 1946800, 945200 1946800, 945200 1946700, 945100 1946700))",0.0
다사453468,,0.0,"POLYGON ((945300 1946800, 945300 1946900, 945400 1946900, 945400 1946800, 945300 1946800))",294.625
다사470492,,0.0,"POLYGON ((947000 1949200, 947000 1949300, 947100 1949300, 947100 1949200, 947000 1949200))",0.0
다사453475,,0.0,"POLYGON ((945300 1947500, 945300 1947600, 945400 1947600, 945400 1947500, 945300 1947500))",177.25
다사480479,,0.0,"POLYGON ((948000 1947900, 948000 1948000, 948100 1948000, 948100 1947900, 948000 1947900))",0.0
다사466496,,0.0,"POLYGON ((946600 1949600, 946600 1949700, 946700 1949700, 946700 1949600, 946600 1949600))",0.0
다사495466,,0.0,"POLYGON ((949500 1946600, 949500 1946700, 949600 1946700, 949600 1946600, 949500 1946600))",42.75
다사495463,,0.0,"POLYGON ((949500 1946300, 949500 1946400, 949600 1946400, 949600 1946300, 949500 1946300))",0.0
다사461498,,0.0,"POLYGON ((946100 1949800, 946100 1949900, 946200 1949900, 946200 1949800, 946100 1949800))",0.0
다사471492,,0.0,"POLYGON ((947100 1949200, 947100 1949300, 947200 1949300, 947200 1949200, 947100 1949200))",0.0
다사468496,,0.0,"POLYGON ((946800 1949600, 946800 1949700, 946900 1949700, 946900 1949600, 946800 1949600))",0.0
다사477481,,0.0,"POLYGON ((947700 1948100, 947700 1948200, 947800 1948200, 947800 1948100, 947700 1948100))",229.875
다사487444,,0.0,"POLYGON ((948700 1944400, 948700 1944500, 948800 1944500, 948800 1944400, 948700 1944400))",75.25
다사453508,,0.0,"POLYGON ((945300 1950800, 945300 1950900, 945400 1950900, 945400 1950800, 945300 1950800))",0.0
다사465466,,0.0,"POLYGON ((946500 1946600, 946500 1946700, 946600 1946700, 946600 1946600, 946500 1946600))",126.25
다사472492,,0.0,"POLYGON ((947200 1949200, 947200 1949300, 947300 1949300, 947300 1949200, 947200 1949200))",0.0
다사479463,,0.0,"POLYGON ((947900 1946300, 947900 1946400, 948000 1946400, 948000 1946300, 947900 1946300))",138.625
다사456497,,0.0,"POLYGON ((945600 1949700, 945600 1949800, 945700 1949800, 945700 1949700, 945600 1949700))",0.0
다사457504,,0.0,"POLYGON ((945700 1950400, 945700 1950500, 945800 1950500, 945800 1950400, 945700 1950400))",0.0
다사459480,,0.0,"POLYGON ((945900 1948000, 945900 1948100, 946000 1948100, 946000 1948000, 945900 1948000))",0.0
다사455497,,0.0,"POLYGON ((945500 1949700, 945500 1949800, 945600 1949800, 945600 1949700, 945500 1949700))",0.0
다사505487,,0.0,"POLYGON ((950500 1948700, 950500 1948800, 950600 1948800, 950600 1948700, 950500 1948700))",0.0
다사497465,,0.0,"POLYGON ((949700 1946500, 949700 1946600, 949800 1946600, 949800 1946500, 949700 1946500))",102.0
다사450475,,0.0,"POLYGON ((945000 1947500, 945000 1947600, 945100 1947600, 945100 1947500, 945000 1947500))",0.0
다사482479,,0.0,"POLYGON ((948200 1947900, 948200 1948000, 948300 1948000, 948300 1947900, 948200 1947900))",0.0
다사505474,,0.0,"POLYGON ((950500 1947400, 950500 1947500, 950600 1947500, 950600 1947400, 950500 1947400))",0.0
다사496483,,0.0,"POLYGON ((949600 1948300, 949600 1948400, 949700 1948400, 949700 1948300, 949600 1948300))",0.0
다사462502,,0.0,"POLYGON ((946200 1950200, 946200 1950300, 946300 1950300, 946300 1950200, 946200 1950200))",0.0
다사481488,,0.0,"POLYGON ((948100 1948800, 948100 1948900, 948200 1948900, 948200 1948800, 948100 1948800))",0.0
다사460488,,0.0,"POLYGON ((946000 1948800, 946000 1948900, 946100 1948900, 946100 1948800, 946000 1948800))",64.625
다사463448,,0.0,"POLYGON ((946300 1944800, 946300 1944900, 946400 1944900, 946400 1944800, 946300 1944800))",321.8
다사466483,,0.0,"POLYGON ((946600 1948300, 946600 1948400, 946700 1948400, 946700 1948300, 946600 1948300))",197.125
다사500475,,0.0,"POLYGON ((950000 1947500, 950000 1947600, 950100 1947600, 950100 1947500, 950000 1947500))",0.0
다사458480,,0.0,"POLYGON ((945800 1948000, 945800 1948100, 945900 1948100, 945900 1948000, 945800 1948000))",0.0
다사479484,,0.0,"POLYGON ((947900 1948400, 947900 1948500, 948000 1948500, 948000 1948400, 947900 1948400))",0.0
다사506479,,0.0,"POLYGON ((950600 1947900, 950600 1948000, 950700 1948000, 950700 1947900, 950600 1947900))",0.0
다사455506,,0.0,"POLYGON ((945500 1950600, 945500 1950700, 945600 1950700, 945600 1950600, 945500 1950600))",0.0
다사488447,,0.0,"POLYGON ((948800 1944700, 948800 1944800, 948900 1944800, 948900 1944700, 948800 1944700))",102.75
다사491484,,0.0,"POLYGON ((949100 1948400, 949100 1948500, 949200 1948500, 949200 1948400, 949100 1948400))",0.0
다사452477,,0.0,"POLYGON ((945200 1947700, 945200 1947800, 945300 1947800, 945300 1947700, 945200 1947700))",0.0
다사467496,,0.0,"POLYGON ((946700 1949600, 946700 1949700, 946800 1949700, 946800 1949600, 946700 1949600))",0.0
다사470491,,0.0,"POLYGON ((947000 1949100, 947000 1949200, 947100 1949200, 947100 1949100, 947000 1949100))",0.0
다사511478,,0.0,"POLYGON ((951100 1947800, 951100 1947900, 951200 1947900, 951200 1947800, 951100 1947800))",0.0
다사504484,,0.0,"POLYGON ((950400 1948400, 950400 1948500, 950500 1948500, 950500 1948400, 950400 1948400))",0.0
다사465494,,0.0,"POLYGON ((946500 1949400, 946500 1949500, 946600 1949500, 946600 1949400, 946500 1949400))",0.0
다사491468,,0.0,"POLYGON ((949100 1946800, 949100 1946900, 949200 1946900, 949200 1946800, 949100 1946800))",423.125
다사482484,,0.0,"POLYGON ((948200 1948400, 948200 1948500, 948300 1948500, 948300 1948400, 948200 1948400))",0.0
다사481471,,0.0,"POLYGON ((948100 1947100, 948100 1947200, 948200 1947200, 948200 1947100, 948100 1947100))",24.0
다사481487,,0.0,"POLYGON ((948100 1948700, 948100 1948800, 948200 1948800, 948200 1948700, 948100 1948700))",0.0
다사490468,,0.0,"POLYGON ((949000 1946800, 949000 1946900, 949100 1946900, 949100 1946800, 949000 1946800))",196.375
다사481482,,0.0,"POLYGON ((948100 1948200, 948100 1948300, 948200 1948300, 948200 1948200, 948100 1948200))",0.0
다사488488,,0.0,"POLYGON ((948800 1948800, 948800 1948900, 948900 1948900, 948900 1948800, 948800 1948800))",0.0
다사503481,,0.0,"POLYGON ((950300 1948100, 950300 1948200, 950400 1948200, 950400 1948100, 950300 1948100))",0.0
다사504466,,0.0,"POLYGON ((950400 1946600, 950400 1946700, 950500 1946700, 950500 1946600, 950400 1946600))",142.75
다사452472,,0.0,"POLYGON ((945200 1947200, 945200 1947300, 945300 1947300, 945300 1947200, 945200 1947200))",30.75
다사481474,,0.0,"POLYGON ((948100 1947400, 948100 1947500, 948200 1947500, 948200 1947400, 948100 1947400))",0.0
다사462480,,0.0,"POLYGON ((946200 1948000, 946200 1948100, 946300 1948100, 946300 1948000, 946200 1948000))",144.375
다사484470,,0.0,"POLYGON ((948400 1947000, 948400 1947100, 948500 1947100, 948500 1947000, 948400 1947000))",0.0
다사494469,,0.0,"POLYGON ((949400 1946900, 949400 1947000, 949500 1947000, 949500 1946900, 949400 1946900))",4.375
다사483488,,0.0,"POLYGON ((948300 1948800, 948300 1948900, 948400 1948900, 948400 1948800, 948300 1948800))",0.0
다사480482,,0.0,"POLYGON ((948000 1948200, 948000 1948300, 948100 1948300, 948100 1948200, 948000 1948200))",0.0
다사505478,,0.0,"POLYGON ((950500 1947800, 950500 1947900, 950600 1947900, 950600 1947800, 950500 1947800))",0.0
다사502481,,0.0,"POLYGON ((950200 1948100, 950200 1948200, 950300 1948200, 950300 1948100, 950200 1948100))",0.0
다사458461,,0.0,"POLYGON ((945800 1946100, 945800 1946200, 945900 1946200, 945900 1946100, 945800 1946100))",64.33333333333333
